,date,isin,nav,name
GB0033141846,2020-07-23,GB0033141846,3.864,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-24,GB0033141846,3.82,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-27,GB0033141846,3.799,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-28,GB0033141846,3.806,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-29,GB0033141846,3.793,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-30,GB0033141846,3.758,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-07-31,GB0033141846,3.738,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-03,GB0033141846,3.741,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-04,GB0033141846,3.765,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-05,GB0033141846,3.782,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-06,GB0033141846,3.76,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-07,GB0033141846,3.79,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-10,GB0033141846,3.802,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-11,GB0033141846,3.835,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-12,GB0033141846,3.838,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-13,GB0033141846,3.853,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-14,GB0033141846,3.829,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-17,GB0033141846,3.841,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-18,GB0033141846,3.848,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-19,GB0033141846,3.837,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-20,GB0033141846,3.821,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-21,GB0033141846,3.816,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-24,GB0033141846,3.852,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-25,GB0033141846,3.863,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-26,GB0033141846,3.853,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-27,GB0033141846,3.855,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-08-28,GB0033141846,3.835,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-01,GB0033141846,3.804,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-02,GB0033141846,3.838,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-03,GB0033141846,3.867,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-04,GB0033141846,3.811,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-07,GB0033141846,3.812,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-08,GB0033141846,3.817,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-09,GB0033141846,3.824,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-10,GB0033141846,3.828,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-11,GB0033141846,3.864,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-14,GB0033141846,3.869,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-15,GB0033141846,3.888,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-16,GB0033141846,3.889,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-17,GB0033141846,3.864,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-18,GB0033141846,3.859,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-21,GB0033141846,3.814,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-22,GB0033141846,3.799,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-23,GB0033141846,3.852,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-24,GB0033141846,3.798,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-25,GB0033141846,3.786,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-28,GB0033141846,3.806,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-29,GB0033141846,3.824,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-09-30,GB0033141846,3.822,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-01,GB0033141846,3.847,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-02,GB0033141846,3.82,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-05,GB0033141846,3.839,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-06,GB0033141846,3.858,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-07,GB0033141846,3.871,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-08,GB0033141846,3.884,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-09,GB0033141846,3.899,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-12,GB0033141846,3.907,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-13,GB0033141846,3.911,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-14,GB0033141846,3.92,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-15,GB0033141846,3.878,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-16,GB0033141846,3.9,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-19,GB0033141846,3.891,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-20,GB0033141846,3.885,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-21,GB0033141846,3.854,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-22,GB0033141846,3.842,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-23,GB0033141846,3.857,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-26,GB0033141846,3.845,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-27,GB0033141846,3.823,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-28,GB0033141846,3.786,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-29,GB0033141846,3.745,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-10-30,GB0033141846,3.73,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-02,GB0033141846,3.752,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-03,GB0033141846,3.777,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-04,GB0033141846,3.805,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-05,GB0033141846,3.88,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-06,GB0033141846,3.895,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-09,GB0033141846,3.968,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-10,GB0033141846,3.949,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-11,GB0033141846,3.969,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-12,GB0033141846,4.0,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-13,GB0033141846,3.987,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-16,GB0033141846,4.02,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-17,GB0033141846,4.006,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-18,GB0033141846,4.02,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-19,GB0033141846,4.001,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-20,GB0033141846,4.014,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-23,GB0033141846,4.001,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-24,GB0033141846,4.017,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-25,GB0033141846,4.021,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-26,GB0033141846,4.022,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-27,GB0033141846,4.027,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-11-30,GB0033141846,4.025,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-01,GB0033141846,4.041,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-02,GB0033141846,4.049,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-03,GB0033141846,4.051,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-04,GB0033141846,4.063,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-07,GB0033141846,4.101,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-08,GB0033141846,4.086,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-09,GB0033141846,4.083,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-10,GB0033141846,4.114,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033141846,2020-12-11,GB0033141846,4.102,"BMO MANAGED GROWTH FU ""1"" (GBP)         "
GB0033227561,2020-01-03,GB0033227561,8.5575,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-06,GB0033227561,8.4154,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-07,GB0033227561,8.4616,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-08,GB0033227561,8.454,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-09,GB0033227561,8.654,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-10,GB0033227561,8.6338,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-13,GB0033227561,8.7538,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-14,GB0033227561,8.7594,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-15,GB0033227561,8.7148,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-16,GB0033227561,8.6801,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-17,GB0033227561,8.7333,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-20,GB0033227561,8.7594,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-21,GB0033227561,8.5944,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-22,GB0033227561,8.5475,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-23,GB0033227561,8.4833,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-24,GB0033227561,8.5266,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-27,GB0033227561,8.446,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-28,GB0033227561,8.3976,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-29,GB0033227561,8.3935,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-30,GB0033227561,8.1825,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-01-31,GB0033227561,8.0986,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-03,GB0033227561,8.0685,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-04,GB0033227561,8.2733,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-05,GB0033227561,8.333,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-06,GB0033227561,8.491,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-07,GB0033227561,8.4489,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-10,GB0033227561,8.3987,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-11,GB0033227561,8.4495,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-12,GB0033227561,8.495,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-13,GB0033227561,8.4948,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-14,GB0033227561,8.4405,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-17,GB0033227561,8.4645,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-18,GB0033227561,8.3644,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-19,GB0033227561,8.4211,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-20,GB0033227561,8.5095,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-21,GB0033227561,8.3563,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-24,GB0033227561,8.1389,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-25,GB0033227561,8.1361,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-26,GB0033227561,8.0249,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-27,GB0033227561,8.0303,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-02-28,GB0033227561,7.7505,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-02,GB0033227561,7.8661,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-03,GB0033227561,7.9768,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-04,GB0033227561,8.0075,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-05,GB0033227561,7.9815,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-06,GB0033227561,7.6672,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-09,GB0033227561,7.1672,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-10,GB0033227561,7.2896,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-11,GB0033227561,7.284,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-12,GB0033227561,6.8324,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-13,GB0033227561,7.0923,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-16,GB0033227561,6.5265,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-17,GB0033227561,6.4611,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-18,GB0033227561,6.3544,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-19,GB0033227561,6.2989,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-20,GB0033227561,6.615,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-23,GB0033227561,6.2996,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-24,GB0033227561,6.5172,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-25,GB0033227561,6.7077,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-26,GB0033227561,6.8122,"ASI EMERGING MARKETS ""I"" (GBP)"
GB0033227561,2020-03-27,GB0033227561,6.6906,"8ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-03-30,GB0033227561,6.4027,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-03-31,GB0033227561,6.5222,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-01,GB0033227561,6.375,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-02,GB0033227561,6.4537,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-03,GB0033227561,6.5612,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-06,GB0033227561,6.649,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-07,GB0033227561,6.8975,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-08,GB0033227561,6.7789,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-09,GB0033227561,6.8487,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-14,GB0033227561,6.8164,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-15,GB0033227561,6.8086,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-16,GB0033227561,6.7676,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-17,GB0033227561,7.0025,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-20,GB0033227561,6.9517,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-21,GB0033227561,6.8675,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-22,GB0033227561,6.8827,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-23,GB0033227561,6.9618,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-24,GB0033227561,6.873,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-27,GB0033227561,6.8642,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-28,GB0033227561,6.9475,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-04-29,GB0033227561,7.0713,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-04,GB0033227561,6.8624,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-05,GB0033227561,6.9149,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-06,GB0033227561,7.0478,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-07,GB0033227561,7.03,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-11,GB0033227561,7.2159,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-12,GB0033227561,7.1457,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-13,GB0033227561,7.1895,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-14,GB0033227561,7.1477,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-15,GB0033227561,7.1427,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-18,GB0033227561,7.1589,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-19,GB0033227561,7.2577,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-20,GB0033227561,7.3054,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-21,GB0033227561,7.3595,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-22,GB0033227561,7.1842,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-26,GB0033227561,7.2518,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-27,GB0033227561,7.2453,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-28,GB0033227561,7.315,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-05-29,GB0033227561,7.2876,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-01,GB0033227561,7.4177,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-02,GB0033227561,7.4194,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-03,GB0033227561,7.5807,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-04,GB0033227561,7.6873,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-05,GB0033227561,7.7013,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-08,GB0033227561,7.7498,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-09,GB0033227561,7.7845,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-10,GB0033227561,7.7324,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-11,GB0033227561,7.6842,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-12,GB0033227561,7.6117,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-15,GB0033227561,7.5024,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-16,GB0033227561,7.6451,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-17,GB0033227561,7.7114,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-18,GB0033227561,7.7772,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-19,GB0033227561,7.9,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-22,GB0033227561,7.8863,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-24,GB0033227561,7.9435,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-25,GB0033227561,7.9054,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-26,GB0033227561,7.9413,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-29,GB0033227561,7.9299,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-06-30,GB0033227561,8.0103,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-01,GB0033227561,7.9532,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-02,GB0033227561,8.0538,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-03,GB0033227561,8.1848,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-06,GB0033227561,8.3017,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-07,GB0033227561,8.3081,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-08,GB0033227561,8.3441,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-09,GB0033227561,8.3914,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-10,GB0033227561,8.3271,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-13,GB0033227561,8.372,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-14,GB0033227561,8.3191,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-15,GB0033227561,8.3321,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-17,GB0033227561,8.2681,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-20,GB0033227561,8.2557,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-21,GB0033227561,8.448,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-22,GB0033227561,8.3521,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-23,GB0033227561,8.4268,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-24,GB0033227561,8.193,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-27,GB0033227561,8.1758,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-28,GB0033227561,8.3683,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-29,GB0033227561,8.3184,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-30,GB0033227561,8.3069,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-07-31,GB0033227561,8.2283,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-03,GB0033227561,8.2601,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-04,GB0033227561,8.336,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-05,GB0033227561,8.3641,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-06,GB0033227561,8.3618,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-07,GB0033227561,8.3562,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-10,GB0033227561,8.3087,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-11,GB0033227561,8.3291,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-12,GB0033227561,8.3665,"ASI EMERGING MARKETS ""I"" (GBP)          "
GB0033227561,2020-08-13,GB0033227561,8.3495,"ASI EMERGING MARKETS ""I"" (GBP)          "
